kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,is_candidate
6525249,K02197.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.710316235,5.96e-06,-5.96e-06,131.60973,0.00304,-0.00304,1.174,2.213,-0.119,3.614,0.155,-0.155,409.4,16.0,-16.0,23.38,6.42,-2.76,1647.0,,,1740.08,1416.97,-581.86,31.2,1.0,q1_q17_dr25_tce,6147.0,172.0,-236.0,4.435,0.06,-0.18,1.096,0.301,-0.129,292.73456,41.90477,15.961,0
6590307,K07787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.33253834,2.825e-05,-2.825e-05,132.066,0.0138,-0.0138,0.164,0.296,-0.164,3.737,0.508,-0.508,62.4,8.0,-8.0,0.64,0.15,-0.06,1453.0,,,1051.03,738.65,-283.59,9.7,1.0,q1_q17_dr25_tce,5520.0,166.0,-166.0,4.572,0.038,-0.161,0.818,0.188,-0.075,286.43134,42.098339,15.627,0
6105359,K08116.01,,FALSE POSITIVE,FALSE POSITIVE,0.253,1,0,0,0,235.544698,0.008229,-0.008229,191.2774,0.0224,-0.0224,0.005,0.453,-0.005,8.93,0.825,-0.825,299.3,35.9,-35.9,2.13,0.55,-0.55,316.0,,,2.36,1.84,-1.21,9.2,1.0,q1_q17_dr25_tce,5533.0,166.0,-166.0,4.244,0.22,-0.16,1.255,0.325,-0.325,284.93216,41.45401,14.489,0
7025526,K01380.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.074106954,1.82e-06,-1.82e-06,133.84323,0.00136,-0.00136,0.122,0.265,-0.121,1.9797,0.0519,-0.0519,64.5,1.6,-1.6,0.52,0.04,-0.01,1255.0,,,588.96,140.76,-74.51,48.5,1.0,q1_q17_dr25_tce,4699.0,75.0,-84.0,4.637,0.01,-0.045,0.676,0.053,-0.021,289.24817,42.565559,11.748,0
6209637,K01046.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,0.73452496,,,133.43108,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,293.28799,41.560455,13.22,0
11411639,K07445.01,,CANDIDATE,CANDIDATE,0.948,0,0,0,0,6.933574,0.0001199,-0.0001199,134.558,0.0143,-0.0143,0.05,0.401,-0.05,2.43,0.543,-0.543,276.7,49.4,-49.4,1.3,0.25,-0.1,829.0,,,111.53,64.69,-28.36,8.0,1.0,q1_q17_dr25_tce,5510.0,149.0,-166.0,4.584,0.034,-0.127,0.793,0.152,-0.065,295.92404,49.220188,15.804,1
5185897,K02693.02,Kepler-398 c,CONFIRMED,CANDIDATE,0.988,0,0,0,0,11.41941928,4.965e-05,-4.965e-05,142.11859,0.00323,-0.00323,0.918,0.035,-0.674,3.3075,0.0907,-0.0907,150.5,7.1,-7.1,0.99,0.07,-0.03,536.0,,,19.47,4.7,-2.57,22.9,3.0,q1_q17_dr25_tce,4498.0,90.0,-90.0,4.661,0.012,-0.042,0.635,0.045,-0.019,291.46866,40.343849,13.256,1
5444334,K04064.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.759763198,3.584e-06,-3.584e-06,131.78816,0.00378,-0.00378,0.571,0.025,-0.476,3.083,0.121,-0.121,202.5,8.1,-8.1,1.2,0.24,-0.1,1752.0,,,2227.19,1386.44,-598.6,30.8,1.0,q1_q17_dr25_tce,5520.0,166.0,-182.0,4.572,0.034,-0.136,0.818,0.164,-0.07,290.50125,40.6945,15.916,0
7918217,K01770.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,63.9354965,0.0005149,-0.0005149,162.84657,0.00549,-0.00549,1.2,6.777,-0.102,13.321,0.293,-0.293,1250.6,26.1,-26.1,2637.6,550.2,-825.3,2590.0,,,10631.01,6296.13,-6035.27,57.6,1.0,q1_q17_dr25_tce,3626.0,79.0,-79.0,0.684,0.276,-0.184,97.41,20.32,-30.479,299.60202,43.695995,10.88,0
8222813,K01069.01,Kepler-760 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.70420525,1.32e-05,-1.32e-05,357.55941,0.00105,-0.00105,0.5,0.012,-0.434,2.9385,0.0377,-0.0377,1074.9,16.0,-16.0,2.86,0.13,-0.24,748.0,,,74.13,12.28,-15.5,74.0,1.0,q1_q17_dr25_tce,5074.0,83.0,-76.0,4.474,0.084,-0.03,0.863,0.039,-0.072,287.5932,44.17942,15.07,1
8937019,K03754.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.663604992,2.838e-06,-2.838e-06,133.892182,0.00056,-0.00056,0.785,0.303,-0.092,1.4283,0.014,-0.014,163380.0,1286.0,-1286.0,54.55,0.0,0.0,1021.0,,,257.36,0.0,0.0,169.4,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,284.79047,45.230106,17.93,0
3834317,K04203.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.18079098,1.132e-05,-1.132e-05,132.39262,0.00532,-0.00532,0.74,0.349,-0.251,12.13,4.6,-4.6,83.2,10.5,-10.5,3.29,0.32,-1.3,2767.0,,,13876.96,5405.39,-9734.43,69.3,1.0,q1_q17_dr25_tce,6911.0,247.0,-340.0,3.661,0.323,-0.057,3.339,0.33,-1.321,286.04739,38.979851,10.008,0
10858785,K04171.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.952371227,2.736e-06,-2.736e-06,132.34095,0.00257,-0.00257,1.2,0.308,-0.179,3.926,0.152,-0.152,352.5,10.4,-10.4,21.96,5.88,-2.36,1870.0,,,2885.01,2275.66,-874.41,42.6,1.0,q1_q17_dr25_tce,6086.0,164.0,-200.0,4.511,0.048,-0.18,0.921,0.247,-0.099,290.72519,48.210411,15.868,0
6451936,K00511.01,Kepler-173 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.00579096,1.123e-05,-1.123e-05,170.50325,0.00118,-0.00118,0.092,0.329,-0.092,3.0549,0.0421,-0.0421,629.7,10.2,-10.2,2.36,0.55,-0.42,956.0,,,197.06,137.49,-78.75,69.2,1.0,q1_q17_dr25_tce,6032.0,163.0,-181.0,4.395,0.165,-0.182,0.935,0.22,-0.165,294.6467,41.884109,14.209,1
6863187,K07794.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,1.99492332,5.113e-05,-5.113e-05,133.4406,0.0252,-0.0252,0.772,0.208,-0.533,5.898,0.787,-0.787,77.7,8.8,-8.8,0.94,0.26,-0.09,1451.0,,,1044.18,888.94,-307.93,11.1,1.0,q1_q17_dr25_tce,5957.0,182.0,-223.0,4.498,0.046,-0.184,0.971,0.273,-0.091,291.85974,42.348701,15.634,0
9730163,K02704.01,Kepler-445 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.871223664,7.688e-06,-7.688e-06,133.64255,0.00151,-0.00151,0.706,0.066,-0.491,1.5916,0.0553,-0.0553,6462.0,152.0,-152.0,1.56,0.7,-0.23,341.0,,,3.18,4.16,-0.99,50.5,1.0,q1_q17_dr25_tce,3157.0,75.0,-37.0,5.112,0.076,-0.123,0.18,0.081,-0.027,298.73611,46.498634,17.475,1
3343281,K04860.01,,FALSE POSITIVE,FALSE POSITIVE,0.273,0,0,1,0,21.8660922,0.0002476,-0.0002476,138.517,0.00789,-0.00789,0.057,0.401,-0.057,2.03,0.309,-0.309,301.6,38.0,-38.0,1.88,0.64,-0.25,730.0,,,67.15,66.97,-23.49,9.2,1.0,q1_q17_dr25_tce,6309.0,175.0,-219.0,4.402,0.072,-0.203,1.077,0.364,-0.145,291.73026,38.411461,15.019,0
7031732,K06805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.566798827,3.856e-06,-3.856e-06,131.81946,0.00551,-0.00551,0.25,0.231,-0.25,3.662,0.183,-0.183,34.9,2.3,-2.3,0.52,0.13,-0.07,2045.0,,,4154.8,3162.13,-1412.99,21.9,1.0,q1_q17_dr25_tce,5548.0,182.0,-182.0,4.473,0.087,-0.163,0.889,0.217,-0.117,291.18863,42.59071,13.656,0
7751294,K08269.01,,FALSE POSITIVE,FALSE POSITIVE,0.114,1,0,0,0,371.4589776,,,309.8187992,,,0.037,,,10.0734,,,456.6,,,2.22,0.67,-0.28,283.0,,,1.51,1.33,-0.5,10.8,1.0,q1_q17_dr25_tce,6388.0,171.0,-209.0,4.427,0.067,-0.202,1.033,0.31,-0.133,291.19321,43.475128,14.28,0
6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.14115,0.02672,-0.02672,309.5721,0.0264,-0.0264,0.0973,0.3752,-0.0971,7.93,1.2,-1.2,347.4,51.5,-51.5,1.67,0.69,-0.15,250.0,,,0.92,1.09,-0.24,10.1,,,6043.0,156.0,-176.0,4.505,0.048,-0.291,0.894,0.365,-0.08,290.30505,41.838459,14.534,0
4545187,K00223.02,Kepler-121 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,41.0081117,0.000118,-0.000118,147.03382,0.00238,-0.00238,0.878,0.039,-0.595,4.376,0.113,-0.113,1004.5,24.3,-24.3,2.64,0.41,-0.19,425.0,,,7.72,3.9,-1.76,43.9,2.0,q1_q17_dr25_tce,5303.0,159.0,-143.0,4.63,0.032,-0.097,0.708,0.111,-0.051,286.16205,39.678001,14.708,1
9958962,K00593.02,Kepler-616 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,90.4117992,0.0004656,-0.0004656,208.5028,0.0038,-0.0038,0.849,0.016,-0.596,7.106,0.169,-0.169,1265.0,37.2,-37.2,3.96,1.22,-0.41,413.0,,,6.86,6.37,-2.04,35.4,2.0,q1_q17_dr25_tce,6004.0,181.0,-199.0,4.484,0.052,-0.208,0.977,0.302,-0.101,294.98914,46.838329,14.957,1
5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.295701024,1.921e-06,-1.921e-06,133.966333,0.00046,-0.00046,0.267,0.215,-0.267,1.8268,0.0256,-0.0256,1745.7,17.3,-17.3,2.81,0.2,-0.1,875.0,,,138.38,33.33,-19.77,114.7,1.0,q1_q17_dr25_tce,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84,1
9397900,K07169.01,,CANDIDATE,CANDIDATE,0.729,0,0,0,0,10.5113779,0.0004006,-0.0004006,140.9553,0.037,-0.037,0.198,0.252,-0.198,4.74,0.862,-0.862,29.9,3.8,-3.8,0.72,0.23,-0.12,1052.0,,,289.46,263.92,-117.48,8.8,1.0,q1_q17_dr25_tce,6575.0,181.0,-250.0,4.278,0.124,-0.201,1.305,0.404,-0.218,289.04196,45.977081,12.931,1
8009811,K05459.01,,CANDIDATE,CANDIDATE,0.944,0,0,0,0,53.554546,0.001423,-0.001423,160.3983,0.0247,-0.0247,0.62,0.013,-0.496,5.533,0.756,-0.756,127.6,18.5,-18.5,3.1,0.44,-1.04,769.0,,,82.79,31.45,-48.13,8.9,1.0,q1_q17_dr25_tce,6039.0,81.0,-81.0,3.76,0.3,-0.1,2.622,0.377,-0.879,283.37384,43.801361,11.47,1
11191364,K05878.01,,CANDIDATE,CANDIDATE,,0,0,0,0,211.54114,0.01594,-0.01594,236.2702,0.0472,-0.0472,0.1723,0.3262,-0.172,5.4,1.6,-1.6,751.0,174.0,-174.0,1.88,0.43,-0.13,251.0,,,0.94,0.71,-0.23,5.3,1.0,q1_q16_tce,5433.0,222.0,-184.0,4.629,0.034,-0.126,0.689,0.155,-0.049,292.33502,48.87252,15.784,1
4857058,K03061.02,,CANDIDATE,CANDIDATE,0.129,0,0,0,0,77.915425,0.002543,-0.002543,160.9193,0.0216,-0.0216,0.448,0.524,-0.247,8.274,0.687,-0.687,178.8,24.8,-24.8,1.17,0.06,-0.09,367.0,,,4.28,0.81,-0.86,9.2,2.0,q1_q17_dr25_tce,5135.0,84.0,-76.0,4.464,0.084,-0.039,0.874,0.048,-0.069,297.04208,39.912231,14.316,1
7840044,K00516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,13.54204116,6.35e-05,-6.35e-05,171.09767,0.00394,-0.00394,0.722,0.233,-0.479,3.334,0.135,-0.135,338.7,15.1,-15.1,2.01,0.56,-0.31,794.0,,,93.98,77.52,-33.98,26.4,1.0,q1_q17_dr25_tce,5891.0,159.0,-177.0,4.395,0.108,-0.186,1.015,0.285,-0.153,297.27911,43.567871,14.53,0
10621666,K01636.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.61841046,1.326e-05,-1.326e-05,136.66312,0.00397,-0.00397,0.369,0.106,-0.369,3.304,0.142,-0.142,180.2,8.4,-8.4,1.12,0.29,-0.1,1245.0,,,567.24,443.5,-150.39,24.8,1.0,q1_q17_dr25_tce,5912.0,159.0,-177.0,4.566,0.035,-0.184,0.82,0.218,-0.073,299.06693,47.895191,14.598,0
4633570,K00446.01,Kepler-158 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.70920628,3.617e-05,-3.617e-05,174.75417,0.00177,-0.00177,0.855,0.086,-0.576,2.7052,0.0725,-0.0725,839.8,23.1,-23.1,2.27,0.18,-0.2,500.0,,,14.73,4.4,-3.88,40.4,1.0,q1_q17_dr25_tce,4621.0,124.0,-137.0,4.605,0.052,-0.028,0.668,0.054,-0.059,284.03223,39.78133,14.427,1
3848275,K02995.01,Kepler-1403 b,CONFIRMED,CANDIDATE,0.987,0,0,0,0,5.19492747,2.784e-05,-2.784e-05,131.62458,0.00432,-0.00432,0.093,0.376,-0.093,3.167,0.132,-0.132,272.9,19.3,-19.3,2.03,0.66,-0.26,1238.0,,,554.37,533.78,-195.42,16.5,1.0,q1_q17_dr25_tce,6415.0,177.0,-243.0,4.374,0.065,-0.208,1.224,0.4,-0.16,290.86771,38.960121,15.598,1
3339538,K06326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.658013949,3.06e-07,-3.06e-07,140.4756141,1.73e-05,-1.73e-05,1.141,0.111,-0.236,3.03316,0.00338,-0.00338,129640.0,0.0,0.0,121.59,59.15,-65.06,855.0,,,126.35,191.58,-101.87,3361.5,1.0,q1_q17_dr25_tce,5146.0,170.0,-139.0,3.986,0.581,-0.249,1.626,0.791,-0.87,290.73944,38.414139,13.391,0
9489524,K02029.04,,CANDIDATE,CANDIDATE,0.863,0,0,0,0,4.78850084,6.031e-05,-6.031e-05,135.4574,0.0113,-0.0113,0.343,0.126,-0.343,2.099,0.302,-0.302,66.5,10.7,-10.7,0.63,0.04,-0.04,889.0,,,147.95,35.67,-25.49,7.2,4.0,q1_q17_dr25_tce,5208.0,103.0,-103.0,4.563,0.036,-0.052,0.772,0.055,-0.041,299.89651,46.051971,12.957,1
3439096,K03509.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.97601892,1.594e-05,-1.594e-05,132.96926,0.00412,-0.00412,1.176,3.294,-0.105,5.5,0.214,-0.214,306.1,10.3,-10.3,164.46,4.91,-44.16,2799.0,,,14524.05,1798.08,-7758.38,35.3,1.0,q1_q17_dr25_tce,5140.0,75.0,-175.0,2.955,0.03,-0.03,7.746,0.231,-2.08,290.1488,38.513279,13.799,0
11462969,K06239.01,,CANDIDATE,CANDIDATE,,0,0,0,0,406.496216,0.007638,-0.007638,325.9025,0.0174,-0.0174,0.5052,0.0318,-0.4452,3.495,0.607,-0.607,380.2,58.6,-58.6,1.77,0.76,-0.15,236.0,,,0.73,0.93,-0.18,6.9,1.0,q1_q16_tce,5847.0,151.0,-159.0,4.525,0.035,-0.303,0.884,0.383,-0.073,295.56683,49.378029,13.893,1
10223616,K01076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,29.12436474,4.556e-05,-4.556e-05,142.16154,0.00108,-0.00108,1.181,66.79,-0.129,3.4209,0.0549,-0.0549,6496.0,126.0,-126.0,15.25,0.99,-1.46,356.0,,,3.81,0.99,-1.09,63.4,2.0,q1_q17_dr25_tce,4457.0,121.0,-148.0,4.767,0.063,-0.027,0.481,0.031,-0.046,297.39066,47.255711,15.187,0
5941160,K00654.02,Kepler-200 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.22215697,3.434e-05,-3.434e-05,135.89017,0.00277,-0.00277,0.911,0.051,-0.634,1.1939,0.0952,-0.0952,238.2,21.0,-21.0,1.72,0.23,-0.13,806.0,,,99.68,38.85,-21.43,13.6,2.0,q1_q17_dr25_tce,5675.0,113.0,-113.0,4.459,0.081,-0.099,0.915,0.122,-0.071,284.40991,41.237461,13.984,1
8821936,K08172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,371.51852,0.01579,-0.01579,317.6836,0.0339,-0.0339,0.962,0.009,-0.722,30.94,1.1,-1.1,263.0,17.9,-17.9,2.28,0.76,-0.31,284.0,,,1.53,1.5,-0.53,17.0,1.0,q1_q17_dr25_tce,6227.0,169.0,-206.0,4.377,0.101,-0.203,1.089,0.364,-0.145,293.064,45.03421,13.731,0
3942446,K01193.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,119.0624882,0.0001479,-0.0001479,149.22223,0.00104,-0.00104,0.968,0.423,-0.045,3.1188,0.0589,-0.0589,5372.3,94.1,-94.1,10.4,2.82,-1.89,366.0,,,4.26,3.51,-1.74,71.6,1.0,q1_q17_dr25_tce,5697.0,173.0,-173.0,4.392,0.171,-0.19,0.92,0.25,-0.167,287.88812,39.078709,15.289,1
5481426,K03772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.38404983,2.454e-06,-2.454e-06,133.43927,0.00116,-0.00116,0.611,0.068,-0.059,3.2849,0.0227,-0.0227,312730.0,2035.0,-2035.0,66.14,0.0,0.0,1363.0,,,815.42,0.0,0.0,195.3,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,299.64487,40.690601,19.319,0
6041734,K02167.01,Kepler-1129 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.3398202,0.0001434,-0.0001434,136.05813,0.00493,-0.00493,0.928,0.004,-0.647,3.891,0.13,-0.13,777.3,30.0,-30.0,5.09,0.85,-1.13,737.0,,,69.79,30.99,-29.81,27.8,1.0,q1_q17_dr25_tce,5596.0,84.0,-75.0,4.105,0.203,-0.101,1.466,0.244,-0.326,291.60449,41.309361,15.28,1
2860788,K06297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.629870555,4.86e-07,-4.86e-07,132.067717,0.000156,-0.000156,0.705,0.006,-0.003,6.606,0.01,-0.01,101310.0,166.0,-166.0,34.05,9.19,-6.13,1291.0,,,659.45,522.55,-261.58,1026.0,1.0,q1_q17_dr25_tce,5566.0,149.0,-149.0,4.382,0.175,-0.193,0.967,0.261,-0.174,293.20734,38.009029,14.043,0
10777591,K05827.01,Kepler-1637 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,6.10968225,6.031e-05,-6.031e-05,133.80253,0.00946,-0.00946,0.108,0.336,-0.108,5.735,0.254,-0.254,60.3,3.8,-3.8,0.79,0.23,-0.19,1093.0,,,337.78,301.92,-166.01,18.6,1.0,q1_q17_dr25_tce,6024.0,197.0,-197.0,4.309,0.253,-0.207,1.009,0.293,-0.24,282.23685,48.154243,13.328,1
3938073,K06373.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,31.024310431,1.559e-06,-1.559e-06,158.8651537,3.94e-05,-3.94e-05,1.009,0.017,-0.018,7.63621,0.00212,-0.00212,96480.0,22.3,-22.3,93.29,18.8,-28.24,783.0,,,88.89,54.05,-50.19,4403.8,1.0,q1_q17_dr25_tce,6011.0,164.0,-164.0,3.998,0.273,-0.117,1.741,0.351,-0.527,286.15421,39.065708,12.512,0
8227086,K06993.01,,CANDIDATE,CANDIDATE,0.945,0,0,0,0,13.8086331,0.0002389,-0.0002389,141.604,0.0165,-0.0165,0.029,0.426,-0.029,3.613,0.428,-0.428,207.1,27.0,-27.0,1.09,0.19,-0.11,659.0,,,44.5,25.22,-12.38,9.0,1.0,q1_q17_dr25_tce,5515.0,165.0,-165.0,4.568,0.056,-0.112,0.761,0.137,-0.074,289.62292,44.104431,15.567,1
5305451,K03843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,161.253747,0.003483,-0.003483,189.0939,0.0176,-0.0176,0.912,0.008,-0.016,25.322,0.755,-0.755,2598.4,58.7,-58.7,4.98,1.25,-0.41,295.0,,,1.8,1.4,-0.48,54.7,1.0,q1_q17_dr25_tce,5570.0,182.0,-182.0,4.573,0.04,-0.16,0.803,0.201,-0.067,298.94003,40.419441,15.397,0
10019854,K07272.01,,CANDIDATE,CANDIDATE,0.763,0,0,0,0,14.1011023,0.0003829,-0.0003829,133.4744,0.0153,-0.0153,0.071,0.392,-0.07,4.513,0.675,-0.675,108.2,17.0,-17.0,1.26,0.39,-0.14,904.0,,,157.56,140.44,-49.31,8.1,1.0,q1_q17_dr25_tce,6534.0,158.0,-225.0,4.365,0.067,-0.202,1.199,0.373,-0.133,295.08221,46.941711,15.105,1
5342061,K02666.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,64.034363,0.00104,-0.00104,159.0432,0.0138,-0.0138,0.985,67.52,-0.042,9.174,0.555,-0.555,758.8,53.7,-53.7,3.47,0.8,-0.32,411.0,,,6.72,4.63,-1.76,16.9,1.0,q1_q17_dr25_tce,5691.0,155.0,-155.0,4.561,0.05,-0.15,0.783,0.181,-0.072,284.11978,40.524281,15.341,1
11601584,K01831.03,Kepler-324 d,CONFIRMED,CANDIDATE,0.85,0,0,0,0,34.205785079,,,148.8050925,,,0.319,,,5.1691,,,183.2,,,1.1,0.09,-0.06,471.0,,,11.67,2.89,-2.16,11.6,4.0,q1_q17_dr25_tce,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122,1
9447166,K03296.01,Kepler-1459 b,CONFIRMED,CANDIDATE,0.956,0,0,0,0,62.869463,0.001024,-0.001024,166.0137,0.0124,-0.0124,0.954,0.002,-0.671,6.842,0.299,-0.299,341.7,25.1,-25.1,1.96,0.06,-0.12,349.0,,,3.51,0.51,-0.59,16.2,1.0,q1_q17_dr25_tce,4762.0,85.0,-76.0,4.535,0.056,-0.016,0.781,0.026,-0.045,282.42303,46.014019,14.591,1
9631995,K00022.01,Kepler-422 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,7.891448838,5.06e-07,-5.06e-07,177.2499624,5.03e-05,-5.03e-05,0.306,0.022,-0.028,4.2854,0.00697,-0.00697,10345.0,6.9,-6.9,12.63,2.13,-1.42,1028.0,,,263.54,114.26,-67.34,1955.1,1.0,q1_q17_dr25_tce,5972.0,72.0,-84.0,4.313,0.095,-0.116,1.237,0.209,-0.139,282.62967,46.32336,13.435,1
10924400,K07388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.750737313,4.807e-06,-4.807e-06,131.82143,0.00606,-0.00606,0.463,0.016,-0.447,1.712,0.171,-0.171,38.8,3.9,-3.9,0.48,0.04,-0.02,1603.0,,,1558.69,387.19,-198.44,13.4,1.0,q1_q17_dr25_tce,5151.0,72.0,-92.0,4.602,0.01,-0.07,0.761,0.066,-0.024,293.82587,48.34436,12.306,0
5397106,K05159.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,440.65087204,,,421.7840447,,,,,,4.07,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,299.84723,40.507771,14.95,0
10023069,K08192.01,,FALSE POSITIVE,FALSE POSITIVE,0.197,1,0,0,0,266.977677,0.002849,-0.002849,240.84342,0.00899,-0.00899,0.895,0.05,-0.694,8.59,0.291,-0.291,389.6,27.3,-27.3,7.86,0.97,-2.89,549.0,,,21.53,8.68,-13.92,16.0,1.0,q1_q17_dr25_tce,6619.0,180.0,-200.0,3.595,0.296,-0.074,3.41,0.418,-1.255,296.23184,46.909012,13.357,0
11724091,K07475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.559090282,1.64e-07,-1.64e-07,131.7719964,8.65e-05,-8.65e-05,0.375,0.008,-0.001,4.95211,0.00612,-0.00612,226980.0,226.0,-226.0,129.87,26.87,-49.94,2905.0,,,16893.61,10976.1,-11623.88,1315.5,1.0,q1_q17_dr25_tce,7279.0,230.0,-345.0,3.856,0.33,-0.132,2.624,0.543,-1.009,296.97705,49.841808,13.575,0
10847721,K03192.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,199.21638,0.01872,-0.01872,293.6619,0.0404,-0.0404,0.5,0.0767,-0.409,9.23,1.8,-1.8,62.5,11.0,-11.0,2.36,0.98,-0.66,706.0,,,58.73,73.33,-33.29,10.6,,,8914.0,260.0,-399.0,3.896,0.217,-0.218,2.867,1.192,-0.799,285.13657,48.257301,11.472,0
10657406,K01837.02,Kepler-969 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.682934607,4.907e-06,-4.907e-06,131.96807,0.00238,-0.00238,0.681,0.28,-0.479,1.8846,0.0783,-0.0783,142.7,6.8,-6.8,1.06,0.09,-0.04,1270.0,,,615.67,172.9,-86.81,24.5,2.0,q1_q17_dr25_tce,5201.0,93.0,-114.0,4.573,0.01,-0.09,0.834,0.077,-0.026,288.3725,47.933559,13.733,1
5551228,K04154.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,122.906853,0.00316,-0.00316,195.9104,0.0217,-0.0217,0.974,0.063,-0.682,15.97,1.4,-1.4,819.7,47.3,-47.3,3.55,1.01,-0.33,338.0,,,3.08,2.7,-0.84,19.9,1.0,q1_q17_dr25_tce,5692.0,186.0,-169.0,4.547,0.036,-0.192,0.866,0.246,-0.082,296.49731,40.765629,15.593,0
7938468,K06933.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.226944171,1.371e-06,-1.371e-06,136.163008,0.000156,-0.000156,1.233,0.009,-0.014,23.0124,0.0185,-0.0185,682180.0,258.0,-258.0,237.79,69.07,-56.47,1179.0,,,457.25,399.69,-224.66,3076.6,1.0,q1_q17_dr25_tce,6270.0,188.0,-206.0,4.199,0.209,-0.171,1.36,0.395,-0.323,281.94336,43.728588,13.27,0
6421137,K04739.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,118.4039,0.1725,-0.1725,195.109,0.52,-0.52,0.4062,0.0994,-0.4062,5.593,0.904,-0.904,426.0,131.0,-131.0,3.46,1.69,-1.03,517.0,,,16.83,24.93,-9.74,4.4,,,6486.0,181.0,-251.0,4.091,0.237,-0.265,1.64,0.805,-0.488,282.87473,41.836727,11.426,0
